observed,label,object_type,object_category,timestep,x,y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
True,49804,None,3,0,418.00369073475713,1901.8183527641652,1.0437387634898947,2.0058647634310907,4.234929409867664,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,1,418.2196225855053,1901.9909800632845,1.019249383479658,2.1902246001721646,4.158150309523353,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,2,418.4817412081434,1902.1906751936776,0.9890274225485514,2.3974296396482644,4.120772019772431,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,3,418.788028634316,1902.4143449003425,0.9540229518138776,2.632586136231403,4.119256125051418,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,4,419.1415351678711,1902.658747917296,0.915231787395666,2.8822023833525487,4.118031216704136,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,5,419.53599862943344,1902.9170768548076,0.8739087358105175,3.1116345140462083,4.061131756267059,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,6,419.9690196740087,1903.1841291027315,0.8303186805374927,3.3550873922581443,3.980294662658469,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,7,420.43143159845954,1903.4514411798773,0.7842035080048936,3.6161371745286655,3.893926518588882,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,8,420.9226411380497,1903.709050098051,0.7423604292127801,3.838870537664871,3.77598234558289,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,9,421.42077591437805,1903.9459997192337,0.6998295117797844,4.021273193029904,3.626998073131832,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,10,421.9249517967245,1904.1512534805815,0.6572261016799092,4.182602735438442,3.472051086393177,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,11,422.45065654982665,1904.3409004348505,0.6127251162990431,4.397417393318029,3.377381404949116,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,12,423.0004949863863,1904.516199562035,0.5664119791744925,4.677904826545433,3.326278186068492,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,13,423.578295057886,1904.6771219316597,0.5186385555371347,4.994887848100153,3.2768887623862257,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,14,424.17575060103474,1904.82345511452,0.4704067797344079,5.3846926043072525,3.226569884146007,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,15,424.7938557736723,1904.949999433072,0.4216784698099212,5.795447256469655,3.138166397164963,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,16,425.4308629099887,1905.057956425836,0.3725472891629878,6.214298377702606,3.0207593849031107,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,17,426.0854115534638,1905.148036492624,0.3237043715423755,6.650720436179824,2.714429955952507,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,18,426.7522887110082,1905.223116957905,0.2781540872677031,7.107848586582648,2.3862402259717856,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,19,427.4345038336148,1905.283217580008,0.2353658591709464,7.470435301150974,2.059358709396811,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,20,428.121108300496,1905.3314406971365,0.1963051547978278,7.791731700733905,1.752867793926885,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,21,428.8126559654953,1905.370653058126,0.1619686927406106,8.029004330182863,1.4896257223220777,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,22,429.5168472639733,1905.4048307259943,0.1329137272478526,8.132354789482442,1.2592195388779557,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,23,430.23468604223206,1905.4366032430848,0.1097363728844043,8.210361720297751,1.0686821886715954,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,24,430.9734123956921,1905.4697483124096,0.0921180078465556,8.245951048333486,0.9071855338963176,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,25,431.7339179498283,1905.5054994439467,0.0797206894498377,8.268742323678543,0.7748207064148696,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
True,49804,None,3,26,432.5184315167165,1905.546091430176,0.0743843179431762,8.265401339360796,0.6853888464317389,0bcdf37b_f4d4_49ad_a4e6_9ed60fc2c150_0,315974011559890000,315974022459890000,110,49804,miami
