observed,label,object_type,object_category,timestep,x,y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
True,53990,None,1,0,12343.968382510331,3648.393753303849,-2.638256183602236,-1.75680466e-08,-8.7225122e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,1,12343.968225755378,3648.393828301944,-2.638256911825179,-7.8816377e-09,-4.0751963e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,2,12343.968302257972,3648.392743682352,-2.6382460926714857,4.6657099e-09,1.974712e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,3,12343.967390821928,3648.393059440749,-2.638282215661405,8.0345711e-09,3.6566696e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,4,12343.965871194529,3648.394803264489,-2.638308416410695,7.5431736e-09,3.487882e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,5,12343.96498478703,3648.395075327679,-2.6382596958870703,5.5192517e-09,2.5674357e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,6,12343.964142220975,3648.3942896110975,-2.638175396776343,3.4694053e-09,1.619991e-09,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,7,12343.96249352138,3648.394344697231,-2.63810373077944,1.7415761e-09,8.16908e-10,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,8,12343.960527327556,3648.395300611481,-2.638045796200484,6.659113e-10,3.142247e-10,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,9,12343.958839424042,3648.396393024033,-2.6379982129828967,1.64234e-10,7.84295e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,10,12343.95759377131,3648.397222306676,-2.637970573353905,-3.20098e-11,-1.47947e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,11,12343.956697822185,3648.398510120047,-2.637989399213092,-9.59471e-11,-4.59348e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,12,12343.954707166218,3648.39960302376,-2.6380384891940705,-9.13651e-11,-4.4489e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,13,12343.951797587695,3648.4004011773313,-2.6380928101609418,-6.41185e-11,-3.18411e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,14,12343.949499203,3648.402148187118,-2.638174412216169,-3.76006e-11,-1.92617e-11,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,15,12343.948354535569,3648.4045999092696,-2.638290450277184,-1.51836e-11,-8.5088e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,16,12343.948427157056,3648.407078719291,-2.638448854429063,-3.884e-13,-1.4272e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,17,12343.948662029368,3648.4095112168993,-2.638666674335759,6.7958e-12,1.9912e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,18,12343.949055064164,3648.41177763153,-2.638899096612569,7.8612e-12,2.5422e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,19,12343.950058267335,3648.412365450956,-2.639121323118156,7.3292e-12,2.3206e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,20,12343.950918041422,3648.41244864279,-2.639394931158816,6.1324e-12,1.8696e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
True,53990,None,1,21,12343.951227824422,3648.413669885655,-2.6397028574831096,4.3223e-12,1.2238e-12,ffe36caf_5667_44e1_b98c_8e44dacd5379_8,315972909209887500,315972920109887500,110,54002,dearborn
