observed,label,object_type,object_category,timestep,x,y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
true,38229,cyclist,1,0,6026.054601397357,853.937996370347,-2.960127915498084,-3.6937740781575026,-0.6419543166715482,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,1,6025.873439340079,853.9329742374885,-2.96866540631523,-3.6937751973830983,-0.6418763091399817,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,2,6025.643690516945,853.9347148697342,-2.9803774058396852,-3.6951403730218546,-0.5467266072877341,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,3,6025.368350817039,853.9275235900717,-2.9951510557664034,-3.6964979331297476,-0.4515297590249533,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,4,6025.0552576486525,853.9281728725329,-3.0126786192638835,-3.695709887141294,-0.3430278308674913,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,5,6024.709423963281,853.9270845703353,-3.0324931361469645,-3.6974851856239326,-0.2363108036231053,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,6,6024.326630218024,853.9219578344365,-3.0538707156561604,-3.6986562476351037,-0.1397769507475661,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,7,6023.929809150942,853.9217314646208,-3.075938877846562,-3.7077990160363927,-0.05544967744555329,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,8,6023.5170203423295,853.9207854444337,-3.0977368936501137,-3.716940912583122,0.028867035925084765,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,9,6023.087949018383,853.9263398603308,-3.1183617606669936,-3.723949387787249,0.08735240197867841,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,10,6022.679628778183,853.9260698664378,-3.136809853465307,-3.729205854958717,0.12605917134078734,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,11,6022.302368543935,853.9278077816841,3.1326502851966587,-3.7406735832294458,0.1559054911089155,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,12,6021.928801198738,853.927524836044,3.119584653768995,-3.749787271900513,0.17212747730539824,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,13,6021.563500473094,853.9238701743711,3.109979968445817,-3.7644400245392626,0.1767614872493592,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,14,6021.193820597822,853.9178164207328,3.1038119480067907,-3.7642273828503408,0.1674169759664001,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,15,6020.828882375192,853.9049713523852,3.101130791269809,-3.759701463304812,0.15219897252781903,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,16,6020.4692449548,853.8908252735484,3.1017973544561386,-3.756887874201566,0.1333698642895871,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,17,6020.124012319344,853.8804932024714,3.1054530580602036,-3.751325958616042,0.11172199802847521,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,18,6019.763142142077,853.8589185313735,3.1116606143881844,-3.7371315225335024,0.07172666869368549,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,19,6019.407827308106,853.8413876413764,3.123388262884272,-3.7183299434070247,0.01198294568961843,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,20,6019.054725319029,853.814207384288,3.135486825696199,-3.683123197558264,-0.053445096855118,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,21,6018.70350776552,853.7750616503756,-3.133720453089006,-3.6415134242459595,-0.1303495453181088,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,22,6018.356069819682,853.7409534532717,-3.1185482283209027,-3.6038802098788483,-0.20120222200235088,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,23,6018.013933878859,853.6916575343494,-3.1024799895532,-3.563457390498225,-0.2647900323841038,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,24,6017.662533257262,853.638851519866,-3.086146636670755,-3.5275138812993956,-0.31350159306819536,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,25,6017.322788724315,853.593625704941,-3.069987275421124,-3.4954392963533993,-0.35380860908596357,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,26,6016.965011471863,853.5442468227503,-3.0546063099970566,-3.4736241809427004,-0.3967880045738517,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,27,6016.603384581378,853.5041766920499,-3.0409011997514557,-3.4657614941896417,-0.4366117659858831,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,28,6016.266009238064,853.4564354928676,-3.0293549900253245,-3.469510348434913,-0.47536630564810833,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,29,6015.9198286427645,853.4220160555383,-3.020180594656995,-3.4848265190924823,-0.49235236147662115,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,30,6015.577180506701,853.385266285895,-3.0157502170251504,-3.4916780749751037,-0.4920147171515276,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,31,6015.234880608739,853.3529204319148,-3.0126478745367726,-3.498496108266649,-0.49161541209014076,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,32,6014.874626594292,853.3193123820927,-3.012306721882638,-3.491187511942904,-0.4660326609135862,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,33,6014.540028964815,853.2914321682505,-3.0145017968312775,-3.4834963286913463,-0.44448908684067856,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,34,6014.211336395056,853.2763306755645,-3.019002971731632,-3.4835809714076156,-0.4059261867974329,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,35,6013.883337138328,853.2653501425485,-3.0253711342676106,-3.4647037836160597,-0.3522874727189848,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,36,6013.520658610806,853.2396684616853,-3.0327964620823677,-3.443233251943602,-0.31545633114376376,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,37,6013.175867951577,853.2240314898233,-3.0406173416889373,-3.4341362218714555,-0.28676490306950614,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,38,6012.831051829444,853.1977848091431,-3.048214679634853,-3.425423431823855,-0.258902437923014,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,39,6012.488910782563,853.173619168126,-3.05521391985789,-3.419435910598012,-0.23063924405023062,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,40,6012.132327068894,853.1417399904042,-3.0611901175369614,-3.405922798246944,-0.2081396239382885,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,41,6011.786609219444,853.1056222888147,-3.0658017139200453,-3.3826932621562085,-0.20384606825911158,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,42,6011.439893952805,853.07591691166,-3.069043467471216,-3.3666531246639564,-0.2098735317869634,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,43,6011.1024502339405,853.0509933520843,-3.0707706996604696,-3.359726694868117,-0.22813985370862297,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,44,6010.892360469846,853.0128480186697,-3.071180563982589,-3.357759854570769,-0.2506390607696272,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,45,6010.485626860416,852.9928889009827,-3.070527200832797,-3.343344942583825,-0.26085302874265454,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,46,6010.223010336053,852.9597892937097,-3.06910256253409,-3.3378833614460826,-0.26600544230327117,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,47,6009.8945455133035,852.9357858919448,-3.067017418304094,-3.316728967447572,-0.27198529450379044,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,48,6009.502125536405,852.9177931163642,-3.0647699445436705,-3.3000618848288057,-0.27575038593154017,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,38229,cyclist,1,49,6009.072728891064,852.9069611841943,-3.062753713633902,-3.272965304564909,-0.26364241209339606,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,0,6062.015182359428,849.4058493286863,-3.0804841619473033,0.00000000001957452007028811,-0.000000000018722506175394918,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,1,6062.013851470491,849.4053682278267,-3.080488363265336,0.000000000019574495160488613,-0.000000000018721000895787832,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,2,6062.011113145731,849.4050375320033,-3.0804946642102564,0.000000000019544111427692136,-0.00000000001688493580127268,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,3,6062.008972070536,849.4045309047618,-3.0805028207007523,0.000000000019515313136801016,-0.00000000001505918489221711,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,4,6062.006795125173,849.4041519870591,-3.0805119879005938,0.000000000019932702336480405,-0.000000000016144321574872898,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,5,6062.00197946121,849.40314336953,-3.0805221820545605,0.000000000019498892890254692,-0.000000000016931810283604716,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,6,6061.99784374015,849.4018577425995,-3.0805331602931756,0.00000000001752928868461849,-0.000000000016561910941974305,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,7,6061.997076967734,849.4006974395113,-3.080544517823285,0.00000000001763956500083451,-0.000000000016490770601214868,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,8,6062.000912349862,849.399456313302,-3.08055586728773,0.000000000017749260191223778,-0.000000000016419353532753197,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,9,6062.00484355064,849.3986334842446,-3.0805671891046513,0.00000000001645000577342811,-0.000000000015675909084750533,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,10,6062.0102486402175,849.3983933395451,-3.080578193931651,0.000000000016518746347239824,-0.000000000015375707620603353,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
true,39406,static,2,11,6062.014147358602,849.3983721986149,-3.0805885650513076,0.00000000001524353419407235,-0.00000000001638460191568133,00ee9419-acbf-44a4-8016-91b5c1295e3d,315972720360240000,315972731260240000,110,39861,miami
