observed,label,object_type,object_category,timestep,x,y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
true,48975,vehicle,1,0,11610.761350290264,5876.4869240492935,-1.153710924696862,-0.0000000000003444938778685014,0.0000000000004521139232780995,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,1,11610.762885616074,5876.485851098315,-1.153369480046101,-0.0000000000005389130049724164,0.00000000000003274486425170171,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,2,11610.764472875937,5876.484525305685,-1.1529569414260956,-0.0000000000007025034106195092,-0.0000000000005072872339003693,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,3,11610.76669884724,5876.481879339995,-1.1525460444249034,-0.0000000000007179041738198631,-0.0000000000005040916391839883,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,4,11610.768814819003,5876.47842983223,-1.1521561012068255,-0.0000000000006979712284515336,-0.00000000000036416794774417657,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,5,11610.770372737932,5876.474472443569,-1.1518265207947178,-0.0000000000005289166948418716,-0.00000000000027881615783402545,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,6,11610.771673647941,5876.47040178554,-1.1515509951210692,-0.00000000000035309796730688353,0.00000000000010445123290910247,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,7,11610.772933310936,5876.465894904314,-1.151301382310445,-0.0000000000002357437941356789,0.00000000000024073687716278625,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,8,11610.773934774908,5876.460905900902,-1.1511440545841942,-0.00000000000009645852162623552,-0.00000000000008391590256077239,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,9,11610.77468198965,5876.456630070894,-1.1510747757616981,0.000000000000015939090971225954,-0.00000000000036917087451523105,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,10,11610.775152598346,5876.453473287236,-1.1510527192205111,0.000000000000013521991251668685,-0.0000000000005032618289789573,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,11,11610.775095212251,5876.45163079174,-1.1511248923888688,-0.000000000000009516038874832199,-0.000000000000685562552681431,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,12,11610.774344140544,5876.451266692032,-1.151282145843927,0.000000000000033066021068457244,-0.0000000000008425285076771783,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,13,11610.773691833941,5876.45126305403,-1.1513844064512637,0.00000000000008925602668647782,-0.0000000000006941653472148453,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,14,11610.77358503106,5876.4509165768795,-1.1513623390602616,0.00000000000006602961242155128,-0.00000000000038072324550375964,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,15,11610.773223649947,5876.45165825902,-1.1512836580441983,0.00000000000003406801467012013,-0.0000000000001606592972344744,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,16,11610.7731257866,5876.4534053295465,-1.1510720016436542,0.00000000000004964335185329481,-0.00000000000006104156977574374,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,17,11610.77389105859,5876.454949661411,-1.150687298570437,0.00000000000006088316467938132,0.00000000000008444627116603123,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,18,11610.775039094447,5876.457100563439,-1.1501887916346942,0.00000000000006945698523497163,0.00000000000014670167756630811,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
true,48975,vehicle,1,19,11610.77614175577,5876.460064114892,-1.1495516424973562,0.00000000000009009401648952863,0.00000000000010866104513995937,00c1667c-0e02-44b2-8e5e-29dc81dfd323,315972518009981000,315972528909981000,110,49028,dearborn
