observed,label,object_type,object_category,timestep,x,y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
True,AV,bus,1,0,12403.753308382164,3675.778573387851,0.5026984844444377,1.3111182957982237,0.6849888522810943,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
True,AV,bus,1,11,12405.774884490656,3676.881546616852,0.4975840586671232,1.6404664419678738,0.873696557346193,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
True,AV,bus,1,22,12407.149323106722,3677.628828567065,0.494340198882598,0.9803345393265772,0.5537950674306558,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
True,AV,bus,1,33,12408.096400024417,3678.133839312446,0.4946120750811738,0.8699257205080357,0.4702762874330801,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
True,AV,bus,1,44,12409.618701711286,3678.955031328639,0.4926464449951742,1.979715603647492,1.081841273144164,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
False,AV,bus,1,55,12412.5702992161,3680.5423890258353,0.4960453479932543,3.1561351656273477,1.6992458098093266,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
False,AV,bus,1,66,12416.53993386077,3682.70716555868,0.5021539066078002,3.9083460957590432,2.171681291160894,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
False,AV,bus,1,77,12421.080031599393,3685.2200140366513,0.5035085776829699,4.212592329513427,2.3758137975164573,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
False,AV,bus,1,88,12425.698421794414,3687.768833057622,0.5015995518630856,4.155242648721469,2.267375071087372,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
False,AV,bus,1,99,12430.10955794614,3690.190465014412,0.5027708333485693,3.913870776996191,2.175729067384964,ffe36caf_5667_44e1_b98c_8e44dacd5379_1,315972909209887500,315972920109887500,110,54002,dearborn
